PDatTime;Age;ACIDT;AIR_T;BASET;CO2_T;EXT_1;EXT_2;FOLET;O2_T;SUBST;WEIGH;AIR;O2;pH;pO2;STIRR;SUBS;TEMP
;;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value
;(h);(ml);(l);(ml);(l);(%);(%);(ml);(l);(ml);(kg);(%);(%);(pH);(%);(rpm);(%);(°C)
02.03.2021 12:17;0;;;;;;;;;;;;;;;;;
02.03.2021 12:22;8,33E-02;12,1;0;15,95;0;0,01;0;2;0;0;0;0;0;6,996049834;103,7266026;373,0579407;0;29,33287375
02.03.2021 12:27;0,166666667;12,1;0;15,95;0;0,01;4,83E-03;2;0;0;0;0;0;6,997352081;103,5768701;404,7222901;0;29,31725831
02.03.2021 12:32;0,25;12,1;0;15,95;0;5,18E-03;1,00E-02;2;0;0;0;0;0;7,010672338;103,7416736;404,8540494;0;29,36113787
02.03.2021 12:37;0,333333333;12,1;0;15,95;0;1,99E-06;0,005198;2;0;0;0;0;0;7,020956812;103,2435134;404,9954456;0;29,44320305
02.03.2021 12:42;0,416666667;12,1;0;15,95;0;4,79E-03;2,00E-06;2;0;0;0;0;0;7,024392623;103,2643821;404,9955;0;29,54741456
02.03.2021 12:47;0,5;12,1;0;15,95;0;5,24E-03;4,75E-03;2;0;0;0;0;0;7,027473998;103,6280996;405,1252717;0;29,64561902
02.03.2021 12:52;0,583333333;12,1;0;15,95;0;4,74E-03;5,26E-03;2;0;0;0;0;0;7,03463129;103,3875446;405,2684033;0;29,72760542
02.03.2021 12:57;0,666666667;12,1;0;15,95;0;1,00E-02;3,56E-06;2;0;0;0;0;0;7,041522907;102,9445084;405,2685;0;29,80329491
02.03.2021 13:02;0,75;12,1;0;15,95;0;5,31E-03;0;2;0;0;0;0;0;7,045220432;103,121242;405,4605092;0;29,86310631
02.03.2021 13:07;0,833333333;12,14672222;0;15,95;0;5,54E-06;4,67E-03;2;0;0;0;0;0;7,052331128;102,6479628;405,4864458;0;29,90898344
02.03.2021 13:12;0,916666667;12,45606294;0;15,95;0;0;5,34E-03;2;0;0;0;0;0;7,054997222;102,6713288;405,2687275;0;29,92498333
02.03.2021 13:17;1;13,05023311;0;15,95;0;0;6,70E-06;2;0;0;0;0;0;7,055462464;102,7332703;405,457879;0;29,93193696
02.03.2021 13:22;1,083333333;13,62988173;0;15,95;0;0;0,009216;2;0;0;0;0;0;7,053695203;102,6501445;405,6776735;0;29,93998804
02.03.2021 13:27;1,166666667;14,19812492;0;15,95;0;0;1,08E-02;2;0;0;0;0;0;7,052381807;102,4770535;405,678;0;29,94688904
02.03.2021 13:32;1,25;14,77819453;0;15,95;0;0;4,59E-03;2;0;0;0;0;0;7,051709165;102,4375561;405,4906105;0;29,96185005
02.03.2021 13:37;1,333333333;15,07233482;0;15,95;0;0;5,43E-03;2;0;0;0;0;0;7,04946078;102,2899996;405,4556514;0;29,98366847
02.03.2021 13:42;1,416666667;15,16788261;0;15,95;0;0;1,09E-05;2;0;0;0;0;0;7,051810565;102,2120029;405,4920879;0;29,99996744
02.03.2021 13:47;1,5;15,52056312;0;15,95;0;0;0;2;0;0;0;0;0;7,052641267;102,0321123;405,453797;0;30
02.03.2021 13:52;1,583333333;15,89422508;0;15,95;0;0;0;2;0;0;0;0;0;7,050104248;101,9708652;405,6774881;0;30
02.03.2021 13:57;1,666666667;15,94985825;0;15,95;0;4,48E-03;0;2;0;0;0;0;0;7,049450924;101,9817196;405,678;0;30
02.03.2021 14:02;1,75;16,03932004;0;15,95;0;5,52E-03;0;2;0;0;0;0;0;7,05357138;101,7379453;405,678;0;29,993301
02.03.2021 14:07;1,833333333;16,46113718;0;15,95;0;1,60E-05;0;2;0;0;0;0;0;7,055317565;101,6735722;405,678;0;29,99837217
02.03.2021 14:12;1,916666667;17,00408735;0;15,95;0;0;0;2;0;0;0;0;0;7,052896555;101,530306;405,678;0;30,00829992
02.03.2021 14:17;2;17,37550498;0;15,95;0;0;0;2;0;0;0;0;0;7,053996412;101,3218392;405,678;0;30,00002691
02.03.2021 14:22;2,083333333;17,81853655;0;15,95;0;4,39E-03;0;2;0;0;0;0;0;7,054;101,2179188;405,678;0;30
02.03.2021 14:27;2,166666667;18,14271871;0;15,95;0;5,61E-03;0;2;0;0;0;0;0;7,053562785;101,0479554;405,678;0;30
02.03.2021 14:32;2,25;18,2648948;0;15,95;0;2,21E-05;0;2;0;0;0;0;0;7,05430454;100,941196;405,678;0;29,98046512
02.03.2021 14:37;2,333333333;18,43612372;0;15,95;0;0;0,0043245;2;0;0;0;0;0;7,055127774;100,8858953;405,5009117;0;29,97457013
02.03.2021 14:42;2,416666667;18,74346598;0;15,95;0;0;0,0099755;2;0;0;0;0;0;7,0540049;100,8153725;405,4460032;0;29,99988975
02.03.2021 14:47;2,5;19,36374624;0;15,95;0;0;5,71E-03;2;0;0;0;0;0;7,053570644;100,8549151;405,6769026;0;30
02.03.2021 14:52;2,583333333;20,06167901;0;15,95;0;0;2,69E-05;2;0;0;0;0;0;7,053430618;100,7924178;405,678;0;29,99358106
02.03.2021 14:57;2,666666667;20,43378988;0;15,95;0;0;0;2;0;0;0;0;0;7,053997071;100,5341797;405,678;0;29,98504394
02.03.2021 15:02;2,75;20,65562623;0;15,95;0;0;4,25E-03;2;0;0;0;0;0;7,052725432;100,4410065;405,7939857;0;29,99137284
02.03.2021 15:07;2,833333333;20,98900997;0;15,95;0;4,22E-03;5,75E-03;2;0;0;0;0;0;7,051853156;100,2242445;405,8349795;0;29,99995216
02.03.2021 15:12;2,916666667;21,33247047;0;15,95;0;9,97E-03;3,46E-05;2;0;0;0;0;0;7,053833356;100,2883676;405,7936427;0;30
02.03.2021 15:17;3;21,51211702;0;15,95;0;0,005812569;0;2;0;0;0;0;0;7,052480597;100,2962102;405,8357352;0;30,01256229
02.03.2021 15:22;3,083333333;21,62029298;0;15,95;0;3,74E-05;0;2;0;0;0;0;0;7,050273725;100,0867891;405,6790219;0;30,03614404
02.03.2021 15:27;3,166666667;21,64981222;0;15,95;0;0;4,16E-03;2;0;0;0;0;0;7,05157303;100,0811578;405,678;0;30,03870812
02.03.2021 15:32;3,25;21,77380233;0;15,95;0;0;5,83E-03;2;0;0;0;0;0;7,053067409;100,0224975;405,7906601;0;30,03625066
02.03.2021 15:37;3,333333333;22,03090212;0;15,95;0;4,11E-03;4,34E-05;2;0;0;0;0;0;7,053923183;99,82220072;405,8376058;0;30,04493488
02.03.2021 15:42;3,416666667;22,14912889;0;15,95;0;5,86E-03;0;2;0;0;0;0;0;7,048563838;99,84978222;405,6791891;0;30,0327103
02.03.2021 15:47;3,5;22,15;0;15,95;0;4,66E-05;4,08E-03;2;0;0;0;0;0;7,047067968;99,82959972;405,678;0;30,00289953
02.03.2021 15:52;3,583333333;22,1703325;0;15,95;0;0;5,89E-03;2;0;0;0;0;0;7,050789939;99,79616711;405,7890155;0;29,99123992
02.03.2021 15:57;3,666666667;22,3410299;0;15,95;0;0;4,98E-05;2;0;0;0;0;0;7,052393688;99,67299003;405,8394419;0;29,99992525
02.03.2021 16:02;3,75;22,68883954;0;15,95;0;0;0;2;0;0;0;0;0;7,052592673;99,49350302;405,6794527;0;30,00603008
02.03.2021 16:07;3,833333333;22,95823189;0;15,95;0;4,01E-03;4,01E-03;2;0;0;0;0;0;7,052806679;99,56424748;405,678;0;30,00890987
02.03.2021 16:12;3,916666667;23,24866061;0;15,95;0;9,94E-03;5,95E-03;2;0;0;0;0;0;7,054387682;99,48929819;405,678;0;30,00607038
02.03.2021 16:17;4;23,7857735;0;15,95;0;0,01;4,03E-03;2;0;0;0;0;0;7,053403525;99,19682141;405,678;0;30,00894922
02.03.2021 16:22;4,083333333;24,14638206;0;15,95;0;6,05E-03;9,94E-03;2;0;0;0;0;0;7,049445183;99,1249402;405,7857624;0;30,00009045
02.03.2021 16:27;4,166666667;24,15;0;15,95;0;6,40E-05;6,07E-03;2;0;0;0;0;0;7,045846337;99,10948839;405,8419393;0;30
02.03.2021 16:32;4,25;24,15;0;15,95;0;0;3,98E-03;2;0;0;0;0;0;7,044019267;99,12127041;405,6797533;0;30
02.03.2021 16:37;4,333333333;24,15;0;15,95;0;0;6,03E-03;2;0;0;0;0;0;7,044390139;98,90457125;405,678;0;29,99414792
02.03.2021 16:42;4,416666667;24,15;0;15,95;0;0;3,96E-03;2;0;0;0;0;0;7,047326251;98,90568982;405,678;0;29,99093472
02.03.2021 16:47;4,5;24,15;0;15,95;0;0;6,07E-03;2;0;0;0;0;0;7,050185116;98,85253023;405,678;0;30,00568106
02.03.2021 16:52;4,583333333;24,15;0;15,95;0;0;7,58E-05;2;0;0;0;0;0;7,047862344;98,78531417;405,7829063;0;30,00912221
02.03.2021 16:57;4,666666667;24,15;0;15,95;0;3,83E-03;3,83E-03;2;0;0;0;0;0;7,046022817;99,30141448;405,8443659;0;30,00011408
02.03.2021 17:02;4,75;24,15;0;15,95;0;6,11E-03;6,11E-03;2;0;0;0;0;0;7,045618644;99,66884341;405,6801828;0;30
02.03.2021 17:07;4,833333333;24,15;0;15,95;0;3,88E-03;3,88E-03;2;0;0;0;0;0;7,044247845;99,65026703;405,678;0;30
02.03.2021 17:12;4,916666667;24,15;0;15,95;0;6,14E-03;9,92E-03;2;0;0;0;0;0;7,042262458;99,69088056;405,7809736;0;30,00565789
02.03.2021 17:17;5;24,15;0;15,95;0;8,86E-05;6,24E-03;2;0;0;0;0;0;7,041393274;99,55907973;405,8460547;0;30,00923378
02.03.2021 17:22;5,083333333;24,15;0;15,95;0;0;8,89E-05;2;0;0;0;0;0;7,04386265;99,52514507;405,6804267;0;30,00013333
02.03.2021 17:27;5,166666667;24,15;0;15,95;0;0;3,73E-03;2;0;0;0;0;0;7,047326133;99,33052504;405,678;0;30
02.03.2021 17:32;5,25;24,15;0;15,95;0;3,71E-03;9,91E-03;2;0;0;0;0;0;7,04427632;99,31752718;405,678;0;30
02.03.2021 17:37;5,333333333;24,15;0;15,95;0;6,22E-03;6,31E-03;2;0;0;0;0;0;7,037729103;99,30270033;405,678;0;30
02.03.2021 17:42;5,416666667;24,15;0;15,95;0;3,77E-03;1,02E-04;2;0;0;0;0;0;7,039211871;99,34672449;405,678;0;30
02.03.2021 17:47;5,5;24,15;0;15,95;0;6,24E-03;0;2;0;0;0;0;0;7,043304086;99,24642141;405,678;0;30,01645739
02.03.2021 17:52;5,583333333;24,15;0;15,95;0;3,74E-03;0;2;0;0;0;0;0;7,044715039;99,09323987;405,678;0;30,02818804
02.03.2021 17:57;5,666666667;24,15;0;15,95;0;6,28E-03;0;2;0;0;0;0;0;7,044893825;99,15876661;405,678;0;30,00050457
02.03.2021 18:02;5,75;24,15;0;15,95;0;3,71E-03;0;2;0;0;0;0;0;7,0426737;99,152799;405,678;0;30
02.03.2021 18:07;5,833333333;24,15;0;15,95;0;6,30E-03;0;2;0;0;0;0;0;7,041653294;99,10080789;405,678;0;30
02.03.2021 18:12;5,916666667;24,15;0;15,95;0;1,18E-04;3,57E-03;2;0;0;0;0;0;7,04208345;98,98128071;405,678;0;30
02.03.2021 18:17;6;24,15;0;15,95;0;0;9,88E-03;2;0;0;0;0;0;7,042191185;98,94842027;405,678;0;30,00531636
02.03.2021 18:22;6,083333333;24,15;0;15,95;0;0;0,01;2;0;0;0;0;0;7,039769387;98,9703428;405,678;0;30,00422464
02.03.2021 18:27;6,166666667;24,15;0;15,95;0;0;0,01;2;0;0;0;0;0;7,040271144;98,81875088;405,678;0;29,99065842
02.03.2021 18:32;6,25;24,15;0;15,95;0;0;6,50E-03;2;0;0;0;0;0;7,040776617;98,74153101;405,678;0;29,9945505
02.03.2021 18:37;6,333333333;24,15;0;15,95;0;3,49E-03;3,62E-03;2;0;0;0;0;0;7,042886777;98,6588443;405,678;0;29,99043272
02.03.2021 18:42;6,416666667;24,15;0;15,95;0;6,39E-03;9,86E-03;2;0;0;0;0;0;7,042777639;98,6315287;405,678;0;29,99979236
02.03.2021 18:47;6,5;24,15;0;15,95;0;3,60E-03;0,01;2;0;0;0;0;0;7,04489235;98,66880906;405,7724767;0;29,99480897
02.03.2021 18:52;6,583333333;24,15;0;15,95;0;9,86E-03;0,01;2;0;0;0;0;0;7,0426999;98,69731561;405,9470683;0;29,98521603
02.03.2021 18:57;6,666666667;24,15;0;15,95;0;6,58E-03;6,58E-03;2;0;0;0;0;0;7,042356661;98,43517288;405,8577189;0;29,99012533
02.03.2021 19:02;6,75;24,15;0;15,95;0;1,50E-04;3,56E-03;2;0;0;0;0;0;7,043666085;98,44978615;405,6821011;0;29,99977467
02.03.2021 19:07;6,833333333;24,15;0;15,95;0;0;9,84E-03;2;0;0;0;0;0;7,045985709;98,28582746;405,678;0;30,00508408
02.03.2021 19:12;6,916666667;24,15;0;15,95;0;0;6,62E-03;2;0;0;0;0;0;7,046601932;98,30968234;405,7702229;0;30,00969872
02.03.2021 19:17;7;24,15;0;15,95;0;0;1,61E-04;2;0;0;0;0;0;7,044736985;98,31040761;405,8548095;0;30,00024219
02.03.2021 19:22;7,083333333;24,15;0;15,95;0;0;0;2;0;0;0;0;0;7,045297434;98,04268076;405,7739003;0;29,99497375
02.03.2021 19:27;7,166666667;24,15;0;15,95;0;3,33E-03;0;2;0;0;0;0;0;7,044033499;98,0357459;405,8553894;0;29,99525541
02.03.2021 19:32;7,25;24,15;0;15,95;0;9,83E-03;3,32E-03;2;0;0;0;0;0;7,043667636;97,78124496;405,6825879;0;30,01449583
02.03.2021 19:37;7,333333333;24,15;0;15,95;0;6,70E-03;6,53E-03;2;0;0;0;0;0;7,043347021;97,90689081;405,7679963;0;30,01005515
02.03.2021 19:42;7,416666667;24,15;0;15,95;0;3,46E-03;3,46E-03;2;0;0;0;0;0;7,04496616;98,91109161;405,8565311;0;30,53171085
02.03.2021 19:47;7,5;24,15;0;15,95;0;6,55E-03;6,55E-03;2;0;0;0;0;0;7,042041448;115,4659834;405,6829277;0;31,8024335
02.03.2021 19:52;7,583333333;24,15;0;15,95;0;1,86E-04;1,86E-04;2;0;0;0;0;0;7,026766733;127,7894049;405,766527;0;32,31602226
02.03.2021 19:57;7,666666667;24,15;0;15,95;0;0;0;2;0;0;0;0;0;7,012746291;126,2543578;405,8576485;0;32,19441624
02.03.2021 20:02;7,75;24,15;0;15,95;0;0;0;2;0;0;0;0;0;7,00554135;125,6061791;405,6832795;0;31,80207933
02.03.2021 20:07;7,833333333;24,15;0;15,95;0;3,22E-03;0;2;0;0;0;0;0;7,001453494;124,8438494;405,5463047;0;31,34421057
02.03.2021 20:12;7,916666667;24,15;0;15,95;0;6,61E-03;3,19E-03;2;0;0;0;0;0;7,000039867;124,1911628;405,4943372;0;30,96269103
02.03.2021 20:17;8;24,15;0;15,95;0;2,06E-04;6,62E-03;2;0;0;0;0;0;7;123,5063577;405,8503046;0;30,67525965
02.03.2021 20:22;8,083333333;24,15;0;15,95;0;0;2,07E-04;2;0;0;0;0;0;7;122,751575;405,6836435;0;30,43385165
02.03.2021 20:27;8,166666667;24,15;0;15,95;0;0;0;2;0;0;0;0;0;7;121,9332397;405,678;0;30,24242326
02.03.2021 20:32;8,25;24,15;0;15,95;0;0;0,0031205;2;0;0;0;0;0;7,0012482;120,9298552;405,4650259;0;30,10553126
02.03.2021 20:37;8,333333333;24,15;0;15,95;0;0;6,67E-03;2;0;0;0;0;0;7,003600787;120,1741179;405,2228157;0;30,02298485
02.03.2021 20:42;8,416666667;24,15;0;15,95;0;3,09E-03;2,27E-04;2;0;0;0;0;0;7,003641524;119,5583311;405,7469932;0;29,99139773
02.03.2021 20:47;8,5;24,15;0;15,95;0;6,69E-03;0;2;0;0;0;0;0;7,005262883;118,8097254;405,8605961;0;29,96605675
02.03.2021 20:52;8,583333333;24,15;0;15,95;0;2,34E-04;3,07E-03;2;0;0;0;0;0;7,006590217;118,043195;405,6843866;0;29,96455508
02.03.2021 20:57;8,666666667;24,15;0;15,95;0;3,06E-03;9,77E-03;2;0;0;0;0;0;7,007953056;117,0947253;405,678;0;29,97970904
02.03.2021 21:02;8,75;24,15;0;15,95;0;6,72E-03;0,01;2;0;0;0;0;0;7,0076958;116,6496279;405,678;0;29,97948779
02.03.2021 21:07;8,833333333;24,15;0;15,95;0;0,000242;6,97E-03;2;0;0;0;0;0;7,007327389;115,8813057;405,678;0;29,99017832
02.03.2021 21:12;8,916666667;24,15;0;15,95;0;0;2,49E-04;2;0;0;0;0;0;7,007673538;115,3115431;405,8838458;0;29,97979385
02.03.2021 21:17;9;24,15;0;15,95;0;0;3,01E-03;2;0;0;0;0;0;7,007325542;114,8719373;406,1383173;0;29,99925183
02.03.2021 21:22;9,083333333;24,15;0;15,95;0;0;6,75E-03;2;0;0;0;0;0;7,007675374;114,1875143;405,6954744;0;30
02.03.2021 21:27;9,166666667;24,15;0;15,95;0;2,98E-03;2,57E-04;2;0;0;0;0;0;7,007323718;113,812992;405,678;0;30
02.03.2021 21:32;9,25;24,15;0;15,95;0;6,77E-03;0;2;0;0;0;0;0;7,007973638;113,1848787;405,7589309;0;30
02.03.2021 21:37;9,333333333;24,15;0;15,95;0;3,22E-03;0;2;0;0;0;0;0;7,009772791;112,7413638;405,8631172;0;30
02.03.2021 21:42;9,416666667;24,15;0;15,95;0;6,79E-03;0;2;0;0;0;0;0;7,012367765;112,4638171;405,685407;0;30
02.03.2021 21:47;9,5;24,15;0;15,95;0;3,20E-03;2,93E-03;2;0;0;0;0;0;7,009429024;111,907524;405,7579651;0;30,00439369
02.03.2021 21:52;9,583333333;24,15;0;15,95;0;6,82E-03;6,82E-03;2;0;0;0;0;0;7,009681717;111,3163221;405,8641086;0;30,01022575
02.03.2021 21:57;9,666666667;24,15;0;15,95;0;3,18E-03;2,87E-04;2;0;0;0;0;0;7,009606304;110,9719578;405,6858363;0;30,00043056
02.03.2021 22:02;9,75;24,15;0;15,95;0;0,009712;0;2;0;0;0;0;0;7,010654559;110,3711325;405,678;0;29,99136478
02.03.2021 22:07;9,833333333;24,15;0;15,95;0;0,01;2,86E-03;2;0;0;0;0;0;7,010602052;110,0241635;405,678;0;29,97947338
02.03.2021 22:12;9,916666667;24,15;0;15,95;0;7,15E-03;9,70E-03;2;0;0;0;0;0;7,011084825;109,8701926;405,678;0;29,99911183
02.03.2021 22:17;10;24,15;0;15,95;0;3,03E-04;0,01;2;0;0;0;0;0;7,009373776;109,5772793;405,7552079;0;30
02.03.2021 22:22;10,08333333;24,15;0;15,95;0;0;0,01;2;0;0;0;0;0;7,009968854;109,5134531;405,9424971;0;29,99578125
02.03.2021 22:27;10,16666667;24,15;0;15,95;0;2,80E-03;7,20E-03;2;0;0;0;0;0;7,010560631;109,1721034;405,8744738;0;29,98967348
02.03.2021 22:32;10,25;24,15;0;15,95;0;6,89E-03;3,20E-04;2;0;0;0;0;0;7,012493547;109,1418576;405,6867312;0;29,99952027
02.03.2021 22:37;10,33333333;24,15;0;15,95;0;3,21E-04;0;2;0;0;0;0;0;7,013380163;108,8892066;405,678;0;30
02.03.2021 22:42;10,41666667;24,15;0;15,95;0;0;0;2;0;0;0;0;0;7,011790305;108,7082074;405,7531717;0;30
02.03.2021 22:47;10,5;24,15;0;15,95;0;0;0;2;0;0;0;0;0;7,011855088;108,601432;405,9418033;0;30
02.03.2021 22:52;10,58333333;24,15;0;15,95;0;0;0;2;0;0;0;0;0;7,013079929;108,3494391;405,951;0;30
02.03.2021 22:57;10,66666667;24,15;0;15,95;0;0;0;2;0;0;0;0;0;7,011103671;108,2597975;405,8769245;0;30
02.03.2021 23:02;10,75;24,15;0;15,95;0;0;2,70E-03;2;0;0;0;0;0;7,010459125;108,0790148;405,6874655;0;30
02.03.2021 23:07;10,83333333;24,15;0;15,95;0;2,68E-03;6,97E-03;2;0;0;0;0;0;7,009874862;108,0244408;405,678;0;30,00401993
02.03.2021 23:12;10,91666667;24,15;0;15,95;0;9,64E-03;3,03E-03;2;0;0;0;0;0;7,011358113;107,9461434;405,678;0;30,01045832
02.03.2021 23:17;11;24,15;0;15,95;0;0,01;6,98E-03;2;0;0;0;0;0;7,009807335;107,9090945;405,678;0;30,00054675
02.03.2021 23:22;11,08333333;24,15;0;15,95;0;7,36E-03;3,72E-04;2;0;0;0;0;0;7,010357343;107,6117925;405,678;0;30
02.03.2021 23:27;11,16666667;24,15;0;15,95;0;3,01E-03;0;2;0;0;0;0;0;7,013286932;107,7009515;405,678;0;30
02.03.2021 23:32;11,25;24,15;0;15,95;0;9,62E-03;2,62E-03;2;0;0;0;0;0;7,011814685;107,5330155;405,678;0;29,99607592
02.03.2021 23:37;11,33333333;24,15;0;15,95;0;0,01;9,62E-03;2;0;0;0;0;0;7,010256063;107,3042542;405,678;0;29,98948513
02.03.2021 23:42;11,41666667;24,15;0;15,95;0;0,007408;0,007408;2;0;0;0;0;0;7,008376409;107,2406024;405,678;0;29,99941395
02.03.2021 23:47;11,5;24,15;0;15,95;0;0,000392;0,000392;2;0;0;0;0;0;7,009735817;107,0051564;405,678;0;30
02.03.2021 23:52;11,58333333;24,15;0;15,95;0;0;2,57E-03;2;0;0;0;0;0;7,011366372;106,9734517;405,678;0;30
02.03.2021 23:57;11,66666667;24,15;0;15,95;0;0;7,04E-03;2;0;0;0;0;0;7,01033623;106,6423877;405,678;0;30
03.03.2021 00:02;11,75;24,15;0;15,95;0;0;2,95E-03;2;0;0;0;0;0;7,010450203;106,7733237;405,678;0;30,00381633
03.03.2021 00:07;11,83333333;24,15;0;15,95;0;0;9,59E-03;2;0;0;0;0;0;7,009589332;106,5767143;405,7472265;0;30,01058001
